Image,Dice PCA1,IoU PCA1,Dice PCA2,IoU PCA2,Dice PCA3,IoU PCA3,Dice PCA4,IoU PCA4,Dice PCA5,IoU PCA5
ISIC_0016035,0.17979231410596527,0.09877571416673607,0.21582306664687548,0.12096505823627288,0.11517735059921178,0.06110779209695315,0.14033724454114538,0.0754638141400635,0.13595874355368026,0.07293762575452717
ISIC_0016061,0.024549522312250573,0.012427303336394245,0.024549522312250573,0.012427303336394245,0.02448733413751508,0.012395432618916773,0.024549522312250573,0.012427303336394245,0.02448881114663128,0.0123961895456766
ISIC_0014749,0.5326228113384981,0.36297607421875,0.5326228113384981,0.36297607421875,0.5326228113384981,0.36297607421875,0.5326228113384981,0.36297607421875,0.5326228113384981,0.36297607421875
ISIC_0016072,0.18844039753483982,0.10402108618364594,0.18841947482373841,0.10400833537631772,0.0,0.0,0.188398556758257,0.10399558769457042,0.18844039753483982,0.10402108618364594
ISIC_0014948,0.844529073662682,0.73089599609375,0.844529073662682,0.73089599609375,0.844529073662682,0.73089599609375,0.844529073662682,0.73089599609375,0.844529073662682,0.73089599609375
ISIC_0014506,0.6719824254505512,0.5060041661561083,0.6719824254505512,0.5060041661561083,0.6719824254505512,0.5060041661561083,0.6716818477553675,0.5056633808853241,0.6719824254505512,0.5060041661561083
ISIC_0012207,0.09784013291489754,0.05143633540372671,0.12809784357901513,0.06843191196698763,0.13630573248407643,0.07313738892686261,0.10455192034139403,0.055159474671669796,0.10869565217391304,0.05747126436781609
ISIC_0015309,0.2572071589325903,0.14758332308449146,0.25745548165629695,0.14774686037921694,0.2573174654229656,0.14765596160945,0.2572485127820355,0.14761055415462204,0.25716581837664076,0.14755610205963726
ISIC_0014854,0.6342683282624099,0.46441650390625,0.6342683282624099,0.46441650390625,0.6342683282624099,0.46441650390625,0.6342683282624099,0.46441650390625,0.6342683282624099,0.46441650390625
ISIC_0014219,0.3133264462809917,0.18576590923010963,0.31334263133426316,0.18577728776185226,0.31334263133426316,0.18577728776185226,0.3133102628996436,0.1857545320921117,0.3132940811899597,0.1857431563476024
ISIC_0015969,0.22862010221465076,0.1290632814002693,0.21610017889087657,0.12113918973124749,0.22887264070736268,0.1292242703533026,0.22102332057083188,0.12424183134415966,0.2231201686577653,0.12556851888471426
ISIC_0014833,0.909206179719043,0.8335270724992352,0.909206179719043,0.8335270724992352,0.9092001201321454,0.8335168869309838,0.9091273152010679,0.8333945178658835,0.9095639990659505,0.8341287322564855
ISIC_0014928,0.17336529349462065,0.09490966796875,0.17336529349462065,0.09490966796875,0.17336529349462065,0.09490966796875,0.17336529349462065,0.09490966796875,0.17336529349462065,0.09490966796875
ISIC_0012967,0.24895104895104894,0.14217252396166133,0.2689140011492051,0.15534410267758353,0.2630223806694395,0.15142531356898517,0.2620299231702386,0.15076779897626802,0.2622169249106079,0.15089163237311384
ISIC_0014148,0.5254075655056537,0.3563069721606307,0.5254075655056537,0.3563069721606307,0.5244311485812709,0.3554094734902009,0.5242885626246149,0.3552785113308358,0.5244786944696282,0.3554531490015361
ISIC_0014251,0.011312217194570135,0.005688282138794084,0.005875440658049354,0.0029463759575721863,0.011305822498586773,0.005685048322910745,0.010256410256410256,0.005154639175257732,0.00585480093676815,0.002935995302407516
ISIC_0015559,0.3649527030597685,0.22320620555914675,0.3659739714525609,0.22397071102832553,0.3700599437695613,0.2270389897806418,0.36505162827640986,0.22328021764477263,0.3644430359689431,0.22282503390815733
ISIC_0014963,0.8295173267326733,0.7086968014803067,0.8499613845397739,0.7390720390720391,0.8500017551865763,0.7391330891330892,0.8499613845397739,0.7390720390720391,0.8499613845397739,0.7390720390720391
ISIC_0014627,0.18931314582527492,0.10455322265625,0.18931314582527492,0.10455322265625,0.18931314582527492,0.10455322265625,0.18931314582527492,0.10455322265625,0.18931314582527492,0.10455322265625
ISIC_0015603,0.1317064826957067,0.07049560546875,0.1317064826957067,0.07049560546875,0.1317064826957067,0.07049560546875,0.1317064826957067,0.07049560546875,0.1317064826957067,0.07049560546875
ISIC_0015945,0.04714251265975404,0.024140272890041364,0.0471311475409836,0.024134312696747113,0.04714535479592452,0.02414176339836997,0.04714251265975404,0.024140272890041364,0.047165259348612786,0.024152202112545557
ISIC_0015419,0.4728368131297393,0.30961773908311796,0.47337216559184525,0.3100769912107379,0.47853332642809054,0.3145210701885765,0.4735694256932184,0.3102462920125187,0.4785828973947273,0.3145639000476612
ISIC_0013908,0.3448770002388345,0.20836940836940837,0.25109205630156933,0.14357076780758557,0.3310168770387179,0.19833446634942217,0.3471550032701112,0.21003482114593225,0.34082998661311914,0.20542197837663387
ISIC_0016009,0.10659398016586441,0.056297476108796866,0.10671156525777985,0.056363078810180926,0.10668678894822382,0.056349255012569745,0.10665583473568153,0.05633198479833272,0.10653219729902046,0.05626300967307457
ISIC_0013897,0.061301308478221905,0.0316198224852071,0.060875756496974014,0.031393427574811825,0.061308634598147595,0.03162372087288867,0.06129032258064516,0.03161397670549085,0.061301308478221905,0.0316198224852071
ISIC_0015544,0.3626381564689735,0.22147710226771375,0.3501522401043932,0.21223306090166094,0.3543814432989691,0.2153484729835552,0.3536039289325437,0.21477452184593787,0.3737583395107487,0.22982951955510986
ISIC_0014631,0.048129616392661424,0.024658203125,0.048129616392661424,0.024658203125,0.048129616392661424,0.024658203125,0.048129616392661424,0.024658203125,0.048129616392661424,0.024658203125
ISIC_0014567,0.1841959436994348,0.1014404296875,0.18420615128844556,0.10144662149789416,0.1841959436994348,0.1014404296875,0.1841959436994348,0.1014404296875,0.1841959436994348,0.1014404296875
ISIC_0012265,0.8935045573137261,0.8075085742283195,0.8935045573137261,0.8075085742283195,0.8968034060958302,0.8129135015927469,0.8965120994997973,0.8124349157733538,0.8933617972959236,0.8072753995958112
ISIC_0013164,0.021409132143937103,0.010820393691160288,0.021396192203082504,0.010813782991202347,0.021409132143937103,0.010820393691160288,0.02139231327048586,0.01081180135605644,0.02140524851856331,0.01081840963266304
ISIC_0015155,0.4142469996128533,0.26123046875,0.4142469996128533,0.26123046875,0.4142469996128533,0.26123046875,0.4142469996128533,0.26123046875,0.4142469996128533,0.26123046875
ISIC_0012425,0.032946552035110925,0.01674919004829146,0.03294457135986534,0.016748166259168706,0.033021994576679724,0.01678818699834569,0.03294259092275323,0.016747142595195892,0.04198590254367147,0.02144310533729848
ISIC_0015962,0.04244574039559911,0.021683046683046683,0.04244574039559911,0.021683046683046683,0.04244574039559911,0.021683046683046683,0.04243298473374204,0.021676389315320847,0.04243298473374204,0.021676389315320847
ISIC_0015944,0.11578086672117743,0.06144766533587919,0.1140724946695096,0.060486150367439234,0.1148124191461837,0.06090238462858123,0.11613124892630132,0.06164508480758709,0.11744084136722173,0.06238361266294227
ISIC_0015149,0.8373683736837368,0.7202353305465242,0.837029024698035,0.7197333746705937,0.8383965486248427,0.7217579696688332,0.8374730021598272,0.7203901532745007,0.8375314861460957,0.7204767063921993
ISIC_0013070,0.07332955832389582,0.03806024981631154,0.0730599986030593,0.03791503552269102,0.07414518868621224,0.038499884960503106,0.07313763302621241,0.03795685373267107,0.0757751376412634,0.03937956479180785
ISIC_0014768,0.19968130117039398,0.11091441826394824,0.1989004947773502,0.11043281850924852,0.20353108893519026,0.11329507996581614,0.19968130117039398,0.11091441826394824,0.20481069530436688,0.11408863386643878
ISIC_0016040,0.06632926466210182,0.03430225397216406,0.06633321424318209,0.03430436657017922,0.06632531555132175,0.03430014163433709,0.35958631662688945,0.2192046556741028,0.0662976849372136,0.03428536255078173
ISIC_0012356,0.39756309834638814,0.2480990658266348,0.3987127076628686,0.2489951113525258,0.3831471545430557,0.23697094984223696,0.33507373820646696,0.20125440140845072,0.33507469526166256,0.2012550919299791
ISIC_0015485,0.7647768395657418,0.619140625,0.7647768395657418,0.619140625,0.7647768395657418,0.619140625,0.7647768395657418,0.619140625,0.7647768395657418,0.619140625
ISIC_0013636,0.6118906408216404,0.44080867027928305,0.6143194095716351,0.44333406545135073,0.6130362439412573,0.44199874817442103,0.605475763016158,0.43418088187962667,0.6102754160308117,0.4391340723697971
ISIC_0015965,0.06180074587107086,0.03188565145684442,0.4891640866873065,0.3237704918032787,0.061756876663708965,0.0318622962827321,0.06179708772345211,0.03188370388468116,0.061815382793534254,0.03189344412537423
ISIC_0014941,0.8890098920047191,0.8001960463976474,0.8898782482282391,0.8016041905385497,0.8902627511591963,0.8022284122562674,0.8884054029553078,0.7992170934594682,0.8903425093122559,0.8023579498935648
ISIC_0015978,0.06281287246722289,0.03242478311696302,0.0629141049364293,0.032478737828177,0.06290659504625484,0.03247473502588119,0.06282784930853601,0.032432765093236504,0.06290659504625484,0.03247473502588119
ISIC_0015964,0.05654637637936177,0.02909581977779142,0.05655312294935274,0.02909939222788385,0.05649246171265121,0.029067271723799595,0.05654974946313529,0.029097605893186003,0.05654637637936177,0.02909581977779142
ISIC_0015566,0.4154575211295129,0.26219399395695875,0.41651635548188953,0.263037990271535,0.4213909994155465,0.2669381710477601,0.41689838528708717,0.2633427831874769,0.4117762319976487,0.2592683980013571
ISIC_0014590,0.2841348811498065,0.16559278350515463,0.2826204656199242,0.16456494325346785,0.2894736842105263,0.16923076923076924,0.2850877192982456,0.16624040920716113,0.29043280182232345,0.1698867421718854
ISIC_0015983,0.3998435054773083,0.24987775061124695,0.3998435054773083,0.24987775061124695,0.39960899315738024,0.24969460053750306,0.3998435054773083,0.24987775061124695,0.3996285253433697,0.2497098527884674
ISIC_0016023,0.25786407766990294,0.14801604993312528,0.2770707281452118,0.16081375635747155,0.25592599730198495,0.1467403314917127,0.25761396702230843,0.14785125807169897,0.2594256690759914,0.1490460157126824
ISIC_0014648,0.3786094130510412,0.2335090730750368,0.3777645542001388,0.23286666259093966,0.37725944634279207,0.23248291015625,0.20048085814684669,0.11140801644398766,0.3785905973561276,0.23349475878134004
ISIC_0014698,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875,0.1741795286120243,0.09539794921875
ISIC_0015064,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875,0.7683981056904458,0.6239013671875
ISIC_0012375,0.7757827235005659,0.6336969248782893,0.7757827235005659,0.6336969248782893,0.7758119883813045,0.6337359792924935,0.7754347580067147,0.633232702852566,0.7753762589113953,0.6331546849011274
ISIC_0015310,0.88255543991674,0.789797965324545,0.8833413346135381,0.7910576096302665,0.8838064774090364,0.7918039833787075,0.882983832239475,0.7904843794783606,0.8833413346135381,0.7910576096302665
ISIC_0015455,0.7494066455696202,0.5992408666772102,0.5024101363448561,0.33547912451719697,0.5025476245122791,0.3356017411562749,0.5024779735682819,0.33553962125390696,0.5024327549802625,0.33549929504076503
ISIC_0013988,0.5412802737012695,0.3710653005801753,0.5412802737012695,0.3710653005801753,0.5412802737012695,0.3710653005801753,0.5410610628627998,0.370859293072605,0.5409880320345541,0.37079067472554583
ISIC_0012522,0.2100845374422927,0.1173712065384873,0.2098100704100349,0.11719989423585404,0.20956399437412096,0.11704634721131187,0.21400847913059054,0.11982614510197258,0.20898222940226172,0.11668350411314764
ISIC_0015009,0.9938141161101932,0.9877042920421567,0.9941214892227302,0.9883116883116884,0.9940828402366864,0.9882352941176471,0.9940828402366864,0.9882352941176471,0.9939296142615645,0.9879324830061865
ISIC_0015607,0.6844915492392308,0.52032470703125,0.6777499798240658,0.5125732421875,0.6845971659106419,0.52044677734375,0.676147382029735,0.5107421875,0.6779100262255396,0.51275634765625
ISIC_0012836,0.03394334722473878,0.017264684197591546,0.03393105113807885,0.01725832207345535,0.03394334722473878,0.017264684197591546,0.033908531434777366,0.01724667034922973,0.03394129725812296,0.01726362351784727
ISIC_0015331,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875,0.431477669809966,0.27508544921875
ISIC_0014284,0.05162136385312351,0.0264945236492688,0.05162444113263785,0.026496144902704688,0.05162136385312351,0.0264945236492688,0.05159368483765266,0.026479941291585127,0.05161213421538828,0.026489661079163097
ISIC_0014969,0.5124252909720037,0.34447028970183974,0.5090361445783133,0.3414141414141414,0.5134055304384397,0.34535681448475847,0.5129631573422904,0.34495658925672334,0.5122027862155651,0.3442692199380456
ISIC_0016053,0.2584493041749503,0.14840182648401826,0.2490566037735849,0.14224137931034483,0.29534883720930233,0.17326057298772168,0.2633165829145729,0.15162037037037038,0.2942528735632184,0.1725067385444744
ISIC_0014675,0.18560354374307864,0.102294921875,0.18560354374307864,0.102294921875,0.18560354374307864,0.102294921875,0.18560354374307864,0.102294921875,0.18560354374307864,0.102294921875
ISIC_0014977,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125,0.19450107443936304,0.10772705078125
ISIC_0013473,0.7292947266256875,0.5739290942651646,0.7292947266256875,0.5739290942651646,0.7331264858766169,0.5786895674300254,0.7107973899125867,0.5513465333927549,0.7312114244221227,0.5763067531476536
ISIC_0015645,0.2702702702702703,0.15625,0.2702702702702703,0.15625,0.2702702702702703,0.15625,0.2702702702702703,0.15625,0.2702702702702703,0.15625
ISIC_0016066,0.16655450874831762,0.09084235639566893,0.16655450874831762,0.09084235639566893,0.04400440044004401,0.02249718785151856,0.04288070368334249,0.021910112359550562,0.16662926391382404,0.09088683517963156
ISIC_0016019,0.09038461538461538,0.0473313192346425,0.09028978139298424,0.04727930997763816,0.09183976261127597,0.0481300054428116,0.08804523424878836,0.04604985213350232,0.0872845751521907,0.04563385332616102
ISIC_0015971,0.15305291723202172,0.08286805759623861,0.17045799211404308,0.09316976127320956,0.1808201485308363,0.09939652112176074,0.03517069916924383,0.017900129621628295,0.17418351477449456,0.09540034071550256
ISIC_0012258,0.10296025474702206,0.054274168479950265,0.10344214704662598,0.05454204673247532,0.10365708857753503,0.0546615741030618,0.10342989159409988,0.0545352323838081,0.10370018411831086,0.054685542470558755
ISIC_0016036,0.4459279038718291,0.2869415807560137,0.4460342442886441,0.2870296482720521,0.4456630585093701,0.28672229721438214,0.4457366188456222,0.2867831953388531,0.44588600047698546,0.28690688109999385
ISIC_0015207,0.5779756448867356,0.40644567219152855,0.5807002561912895,0.4091456077015644,0.5893277706749209,0.41776378553711124,0.5729624838292368,0.40150484996827124,0.5866310160427808,0.41505864547862276
ISIC_0013998,0.08557400046761748,0.04469956033219345,0.08555399719495091,0.04468864468864469,0.08555899713634504,0.04469137309970084,0.08556899877257584,0.04469683092141418,0.08554399906509291,0.044683188865828345
ISIC_0016065,0.35294117647058826,0.21428571428571427,0.3507751937984496,0.21269095182138661,0.3508771929824561,0.2127659574468085,0.358,0.21802679658952498,0.3560830860534125,0.21660649819494585
ISIC_0014233,0.5715533238729397,0.4001222680727495,0.5889749963444948,0.41740932642487044,0.5695393431783117,0.39815100154083205,0.5831035347204814,0.41153573956121725,0.5684743152568474,0.3971108037498079
ISIC_0012248,0.296728215095562,0.17421072651198174,0.31787798408488066,0.18897439132080232,0.34012635011208475,0.2049109883364027,0.3079385403329065,0.18199016269390844,0.31304161763132554,0.18556570268899036
ISIC_0015357,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875,0.1635375217172,0.08905029296875
ISIC_0015208,0.9133697135061392,0.8405524168236033,0.9143681575150641,0.842245153220763,0.9112061591103507,0.8368950345694531,0.91354442263378,0.8408483896307934,0.9121842240934869,0.8385466034755135
ISIC_0012551,0.06273347168692558,0.03238246816846229,0.06274091205598055,0.03238643320680788,0.06275207591933571,0.03239238258526728,0.06272975216411716,0.032380486013343944,0.06269629629629629,0.03236265753089441
ISIC_0014626,0.6869464149733477,0.5231670838166168,0.6869739478957916,0.5231990231990232,0.686863829446181,0.5230712890625,0.6869188842577749,0.5231351483335368,0.686863829446181,0.5230712890625
ISIC_0015180,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875,0.33884213728074625,0.2039794921875
ISIC_0015440,0.7237943403746513,0.5671455340412243,0.7257617728531855,0.5695652173913044,0.7255445544554455,0.5692977004350528,0.7235059760956175,0.5667915106117354,0.7237943403746513,0.5671455340412243
ISIC_0014921,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375,0.3904116317909421,0.2425537109375
ISIC_0016006,0.08370457209847597,0.04368041110975162,0.08371929413144164,0.043688429296946704,0.08373402134396622,0.04369645042839657,0.08371438621174815,0.04368575624082232,0.0836947602860157,0.04367506728651823
ISIC_0015998,0.05586924219910847,0.028737389177621524,0.05586924219910847,0.028737389177621524,0.05587256300523062,0.02873914638620521,0.05587920580192605,0.0287426614481409,0.05588252779264015,0.028744419301571768
ISIC_0015279,0.36912853043346927,0.22633821077977404,0.37239047339017933,0.2287959533917442,0.3684873288210294,0.22585624698504583,0.36937139432082117,0.22652086013600442,0.3698164513936098,0.2268557130942452
ISIC_0013109,0.039104459598093055,0.01994214316489198,0.03909974054184517,0.019939688596221306,0.03909266409266409,0.01993600787595373,0.039156444498156986,0.01996918335901387,0.03910681955340978,0.019943370675858673
ISIC_0014647,0.008399440037330844,0.004217432052483599,0.016260162601626018,0.00819672131147541,0.07476635514018691,0.038834951456310676,0.07476190476190477,0.03883255008656938,0.07477525748645591,0.038839755086894676
ISIC_0015030,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875,0.33326551373346897,0.199951171875
ISIC_0016060,0.04681513409961686,0.023968613988843254,0.04675635276532138,0.02393779845720583,0.046803926262868084,0.023962738248452534,0.04678152668102417,0.023950995405819294,0.04676753782668501,0.023943661971830985
ISIC_0012904,0.19460055096418732,0.1077880859375,0.19460055096418732,0.1077880859375,0.19460055096418732,0.1077880859375,0.19460055096418732,0.1077880859375,0.19460055096418732,0.1077880859375
ISIC_0014773,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375,0.3375780021307899,0.20306396484375
ISIC_0013764,0.41498745650238733,0.2618196671091596,0.42673163940132264,0.27123893805309734,0.42492600591952645,0.2697816150330117,0.4186085639774544,0.2647090115969784,0.41828141607391056,0.264447430993487
ISIC_0014270,0.17175701566550208,0.09394649241770435,0.17175701566550208,0.09394649241770435,0.17174733757818222,0.09394070147321704,0.17161195878610438,0.09385970314713309,0.17163128554535728,0.09387126578380044
ISIC_0014961,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125,0.7274068895879452,0.57159423828125
ISIC_0015993,0.06005503050604139,0.030957079427725704,0.060029895366218236,0.030943721876348394,0.06005143848316287,0.030955170500092496,0.06005143848316287,0.030955170500092496,0.060058622958664834,0.030958988590810976
ISIC_0013321,0.7069436091964657,0.5467229536348025,0.7124765014346492,0.5533697072158611,0.7067563120033852,0.5464989456845779,0.7076132648295189,0.5475243946512468,0.7083645911477869,0.548424568026717
ISIC_0013673,0.05080019398642095,0.026062076258008333,0.050784800921156295,0.026053973386394726,0.05088347804966908,0.026105919003115263,0.05098564127524945,0.026159705313104825,0.05088656788923974,0.02610754564147299
ISIC_0014844,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625,0.24516681840089968,0.13970947265625
ISIC_0015237,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125,0.6621483689217328,0.49493408203125
ISIC_0015938,0.06197726785331332,0.03197963926081664,0.06283833987899373,0.032438356164383564,0.06464830412019121,0.03340390496353799,0.06516530905606133,0.033680039623576026,0.061206708778043996,0.031569486574542185
ISIC_0015167,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625,0.7871340267239145,0.64898681640625
ISIC_0014927,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875,0.7037974683544304,0.54296875
ISIC_0014546,0.7394535180741544,0.5866134479582438,0.7394535180741544,0.5866134479582438,0.7394535180741544,0.5866134479582438,0.7394249003444405,0.5865774284661672,0.73859594866244,0.5855347839411584
ISIC_0012848,0.5160730959050287,0.3477752808988764,0.5132551359414198,0.3452207223641007,0.5134336378291241,0.34538225194288813,0.5187172950489736,0.3501811594202899,0.4990174059517125,0.3324604881698307
ISIC_0015464,0.8026426764127074,0.670345151444001,0.8079553384508025,0.6777894860086641,0.8026426764127074,0.670345151444001,0.6337520938023451,0.46386317660761356,0.8027095681625741,0.6704384724186704
ISIC_0014643,0.24469680737090208,0.139404296875,0.24469680737090208,0.139404296875,0.0,0.0,0.24469680737090208,0.139404296875,0.0,0.0
ISIC_0015119,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875,0.8424064718974106,0.72772216796875
ISIC_0015991,0.11717652145713976,0.06223447008841428,0.12155066473019774,0.06470798144403474,0.12455310806135393,0.06641249538802116,0.12579636279393028,0.06711990111248455,0.1254938415059261,0.06694768162658071
ISIC_0012928,0.07011942769303535,0.03633355799277005,0.07015260854134626,0.03635137620302826,0.07011942769303535,0.03633355799277005,0.07013601419278534,0.03634246491389349,0.07012771996215705,0.036338010907531096
ISIC_0015364,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375,0.596659528907923,0.4251708984375
ISIC_0014753,0.974276335422262,0.9498428953799605,0.9748540102490764,0.9509416414787258,0.9743804120633025,0.9500407592872947,0.9743804120633025,0.9500407592872947,0.9741019214703425,0.9495114006514658
ISIC_0015355,0.17428156748911466,0.09545917069447978,0.17416023670012182,0.09538637519064565,0.17421077065923862,0.09541669315364566,0.174251218945902,0.09544096140395499,0.17446388097867147,0.09556857252005603
ISIC_0014677,0.39125275470418713,0.24320337197049527,0.3985095812633073,0.2488366939951252,0.3940589074431484,0.24537569233984743,0.393334433261838,0.2448141302115424,0.39125275470418713,0.24320337197049527
ISIC_0015412,0.5347703591073745,0.3649737516786717,0.5347703591073745,0.3649737516786717,0.5347703591073745,0.3649737516786717,0.5347703591073745,0.3649737516786717,0.534901399633323,0.3650958368941521
ISIC_0013948,0.48127637130801687,0.31689529432193086,0.4870026525198939,0.32187938288920054,0.48810297750617604,0.32284141726866183,0.4782135076252723,0.31424481030780244,0.47289156626506024,0.3096646942800789
ISIC_0014697,0.2894324239573534,0.1692025664527956,0.2894324239573534,0.1692025664527956,0.2899535029517789,0.16955884150067213,0.2891641837854791,0.169019248395967,0.2897748053712315,0.16943663693022118
ISIC_0013891,0.03774458724094014,0.019235308000944064,0.037340619307832425,0.019025522041763342,0.050883859243350406,0.026106119681301915,0.03766173752310536,0.019192275991993406,0.0400604686318972,0.020439645198611647
ISIC_0015968,0.15129381122246757,0.08183767228177642,0.15123386914195155,0.08180259613029635,0.15129381122246757,0.08183767228177642,0.15129381122246757,0.08183767228177642,0.1513195152338883,0.08185271412817056
ISIC_0014815,0.3570354026677364,0.21731168355512148,0.3570354026677364,0.21731168355512148,0.3570354026677364,0.21731168355512148,0.3570354026677364,0.21731168355512148,0.3570354026677364,0.21731168355512148
ISIC_0015995,0.15479911348525316,0.08389282414536495,0.15479911348525316,0.08389282414536495,0.15479031708148652,0.08388765705838877,0.15477272727272728,0.08387732479369381,0.15491355777979982,0.08396005424731845
ISIC_0015216,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875,0.9348589260174229,0.877685546875
ISIC_0014901,0.3159625860828451,0.1876220703125,0.3159625860828451,0.1876220703125,0.3159625860828451,0.1876220703125,0.3159625860828451,0.1876220703125,0.3159625860828451,0.1876220703125
ISIC_0012955,0.54176494148013,0.37152099609375,0.54176494148013,0.37152099609375,0.54176494148013,0.37152099609375,0.54176494148013,0.37152099609375,0.54176494148013,0.37152099609375
ISIC_0016062,0.05951807228915663,0.030671799329442445,0.05951807228915663,0.030671799329442445,0.059989158585797744,0.030922073890096245,0.05951807228915663,0.030671799329442445,0.05940832680604929,0.03061351217088922
ISIC_0012484,0.21376056183474157,0.11967072121882295,0.21376056183474157,0.11967072121882295,0.21376056183474157,0.11967072121882295,0.3347807207989579,0.20104302477183833,0.21376056183474157,0.11967072121882295
ISIC_0014619,0.15010164897221595,0.0811404847670798,0.15007622381570776,0.08112562568672933,0.15005927849601988,0.08111572265625,0.15008469791078488,0.08113057810878457,0.15008469791078488,0.08113057810878457
ISIC_0015418,0.5258482418260333,0.3567124204887847,0.5225940400586224,0.3537240638174754,0.5318615153035625,0.3622693096377307,0.5268903914149247,0.35767222502947615,0.5306326581645411,0.36113002042205583
ISIC_0014423,0.1892312826788297,0.10450328684647048,0.0285586791610888,0.014486192847442281,0.015315315315315315,0.007716749886518384,0.1892312826788297,0.10450328684647048,0.02062780269058296,0.01042138649750793
ISIC_0015941,0.6271036315323295,0.4567741935483871,0.6232394366197183,0.45268542199488493,0.6188811188811189,0.4481012658227848,0.6082474226804123,0.43703703703703706,0.6194225721784777,0.44866920152091255
ISIC_0015270,0.3757955349025154,0.231372061201642,0.3762135922330097,0.23168908819133036,0.3757955349025154,0.231372061201642,0.3758145173511138,0.23138645269639857,0.37574472382106433,0.23133354056574448
ISIC_0014949,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875,0.5257569622531156,0.35662841796875
ISIC_0015258,0.845720033047164,0.7326818945665028,0.8457893603273745,0.7327859675312558,0.8458637163691225,0.7328976034858388,0.8458083294405117,0.7328144458281445,0.8457672147626911,0.7327527216174183
ISIC_0013987,0.20546569994422756,0.11449527598209845,0.20545424125815626,0.11448815961215737,0.2054313277198461,0.11447392952582189,0.2056033039401719,0.1145807414779796,0.20556888566486245,0.11455936314447415
ISIC_0012314,0.020735155513666354,0.010476190476190476,0.4863964464186563,0.32134996331621424,0.4859018212073588,0.32091830504335084,0.021082441787287604,0.010653522022579106,0.4863964464186563,0.32134996331621424
ISIC_0012152,0.12174889290837647,0.0648203493391778,0.12485608289625176,0.0665848001091554,0.12239011850272745,0.06518399786281974,0.12235943082805742,0.06516658876944649,0.12171852590883582,0.06480313392205032
ISIC_0015193,0.6898983613358225,0.5265991133628879,0.6842565447718973,0.5200531623797983,0.6893621431162237,0.5259745394164624,0.6887197805042191,0.525227003553099,0.6895765303477945,0.5262241911241199
ISIC_0014932,0.6041636755204595,0.43283275046286773,0.6115631691648822,0.4404688463911166,0.6045408823106768,0.4332200597260838,0.60429690306819,0.4329695222405272,0.6041397153945667,0.432808155699722
ISIC_0015125,0.3414124529878813,0.20584530108339633,0.34144812454289,0.20587123598336904,0.3414302878336729,0.20585826771653543,0.34135895962814017,0.20580641098305938,0.3414302878336729,0.20585826771653543
ISIC_0013511,0.06315789473684211,0.03260869565217391,0.05895691609977324,0.030373831775700934,0.06326304106548279,0.032664756446991405,0.05931729155008394,0.030565167243367934,0.05978567399887197,0.030813953488372094
ISIC_0012757,0.32446072446072444,0.1936455499417023,0.3417938604013034,0.20612266004757474,0.3203150112504018,0.19069945459764615,0.32533463924257267,0.1942684472170777,0.3320559813395535,0.19908101088802319
